;date;title;comment
747;2017/02/21;Mocne kupuj dla akcji CD Projekt i 11 bit studios od DM BOŚ;Analitycy Domu Maklerskiego BOŚ podnieśli zalecenie i wycenę akcji CD Projektu oraz rozpoczęli rekomendowanie 11 bit studios od najwyższej noty. Ceny docelowe są wyższe od rynkowych odpowiednio o 12,5 proc. i 25 proc.
748;2017/02/16;GPW znów bije rekordy. Szalony rajd na PKN Orlen, PGNiG i Lotosie;Inwestorzy z warszawskiej GPW mają powody do świętowania. WIG20 w świetnym stylu rozprawił się z oporem na 2.200 pkt., a segmenty małych i średnich spółek poprawiły wieloletnie rekordy.
749;2017/02/16;WIG20 walczy o 2.200 pkt., a WIG jest najwyżej od dekady, na fali PGNiG, CD Projekt i JSW;W czwartek na warszawskim parkiecie słychać dźwięk strzelających szampanów. GPW jest jednym z najsilniejszych rynków w Europie, a główne indeksy poprawiają wieloletnie szczyty. W centrum uwagi jest dzisiaj indeks szerokiego rynku WIG, który wieńczy blisko trzymiesięczną hossę najwyższymi poziomami od przeszło dekady.
750;2017/02/16;DM BOŚ dodał CD Projekt, Comarch, Idea Bank i Tower Investments do listy top picks;Do listy spółek, których kurs akcji w najbliższym miesiącu powinien zachowywać się lepiej niż cały rynek analitycy Domu Maklerskiego BOŚ dodali Comarch, CD Projekt, Idea Bank i Tower Investments. Z listy wypadły akcje Emperii i Neuki.
751;2017/02/15;22 spółki technologiczne, którym OFE powierzyły ponad 2 mld zł;Mimo zmian w systemie emerytalnym, OFE nadal odgrywają ważną rolę na warszawskiej giełdzie. Jedną z kluczowych pozycji w ich portfelach stanowią akcje małych i średnich spółek. Sprawdziliśmy, jak poszczególne towarzystwa podchodzą do inwestycji w nowe technologie i które ich zdaniem spółki zapewnią uczestnikom godziwe emerytury.
752;2017/02/09;WIG20 zdobywa ważny szczyt, w grze Pekao, CD Projekt i The Farm 51;Warszawska giełda jest dzisiaj jedną z najmocniejszych w Europie. WIG20 rozpoczął dzień od udanego ataku na magiczny poziom 2.100 pkt. Nowy tegoroczny szczyt indeksu blue chipów to zasługa świetnej formy notowań banków i koncernów paliwowych.
753;2017/02/07;WIG20 w grze o tegoroczny szczyt, gorąco na KGHM i CD Projekt;We wtorek główne indeksy w Warszawie zjechały na boczny tor i nabierają sił przed dalszą podróżą na północ. Najciekawiej sytuacja prezentuje się na wykresie WIG20, którego kurs pozostaje w grze o tegoroczny szczyt na 2.100 pkt.
754;2017/02/06;CD Projekt zapowiedział wprowadzenie piątej grywalnej frakcji do gry GWINT: Wiedźmińska Gra Karciana [WIDEO];Twórcy serii gier o Wiedźminie zapowiedzieli nadejście piątej grywalnej frakcji najnowszego tytułu studia, gry GWINT: Wiedźmińska Gra Karciana - Nilfgaardu.
755;2017/02/01;DM mBanku idzie pod prąd i rekomenduje sprzedaż akcji CD Projektu;Według DM mBanku, obecna wycena giełdowa producenta gier wideo jest nieuzasadniona. Biuro zaleca sprzedaż akcji z ceną docelową na 43,40 zł. Zdaniem maklerów, istnieje wysoka szansa przesunięcia premiery CyberPunk 2077 na 2019 rok.
756;2017/01/23;mWIG40 najwyżej od dekady, w górę Ciech, CD Projekt i Trakcja;Segment średnich spółek rozpoczyna tydzień od ataku szczytów z listopada 2007 roku. Indeks w górę ciągną przede wszystkim akcje Ciechu, GTC, CD Projektu oraz Trakcji. Dreszczyk emocji zapewnia też WIG20, który na chwilę zszedł poniżej wsparcia na 2.000 pkt.
757;2017/01/19;Solidne dane z polskiej gospodarki wzmocniły WIG20, w górę Energa i CD Projekt;Dane potwierdzające przyspieszenie polskiej gospodarki w grudniu ubiegłego roku poprawiły sentyment do akcji blue chipów. Indeks WIG20 dzięki ofensywie kupujących na kończącym sesję fixingu zyskał w czwartek 0,5 proc.
758;2017/01/13;GPW spada przed werdyktem agencji ratingowych, w grze Polimex, PBG i Rafako;GPW nie ma dziś szczęścia. W piątek trzynastego warszawski parkiet jest jednym z niewielu czerwonych punktów na europejskiej mapie rynków finansowych. Słabsza postawa polskich akcji to efekt niepewności związanej z decyzjami agencji ratingowych.
759;2017/01/12;mWIG40 ustala nowe wieloletnie szczyty, na fali CD Projekt i Budimex;Segment średnich spółek kontynuuje fenomenalny rajd i poprawia 9-letnie maksima. W tyle zostają warszawskie blue chipy, którym zaczyna brakować paliwa do dalszych wzrostów. Europejskim rynkom oraz dolarowi czkawką odbija się środowa konferencja Donalda Trumpa. Korzysta na tym złoto oraz waluty rynków wschodzących.
760;2017/01/10;Popyt idzie za ciosem, w grze CD Projekt, JSW, Synthos i Action;We wtorek warszawski parkiet kontynuuje wzrostową szarżę. WIG20 po przebiciu przez arcyważny opór na 2.000 pkt. idzie za ciosem i dorzuca do tegorocznego wyniku ponad 1 proc.
761;2017/01/10;CD Projekt, Techland i 11 bit studios zarobiły krocie na Steam Winter Sale;Trzecia odsłona Wiedźmina była jednym z dwunastu bestsellerów 2016 r. na platformie Steam. W dostaniu się do platynowej kategorii mocno pomogła zimowa wyprzedaż, w której gra zajęła trzecie miejsce pod względem wygenerowanych przychodów. W świątecznej promocji dużym powodzeniem cieszyły się także Dying Light oraz This War of Mine.
762;2016/12/21;Nowa odsłona gry Gwint podbiła notowania CD Projektu;Należące do giełdowej spółki studio CD Projekt RED wypuściło dużą aktualizację gry Gwint: Wiedźmińska Gra Karciana. Jak dodają twórcy gry, większość z wprowadzonych zmian to efekt sugestii graczy.
763;2016/12/14;Raport: 5 gorących spółek z giełdowej branży gamedev;Indeks producentów gier, gdyby istniał, byłby na czele GPW. Roczna stopa zwrotu z portfela akcji spółek growych to aż 60 proc., a na walorach najlepszych przekroczyła 100 proc. Czy ciągle da się zarobić? StockWatch.pl przeanalizował aktualne plany wydawnicze polskich producentów gier i porównał ich wskaźniki fundamentalne.
764;2016/12/14;WIG20 walczy o grudniowy szczyt, w grze KGHM, Energa i CD Projekt;Środowa sesja na giełdach w Europie upływa pod znakiem łagodnej korekty i oczekiwania na decyzję Fed w kwestii stóp procentowych. Na tym tle dobrze wypada warszawski WIG20, który walczy o nowy szczyt w ramach tegorocznego rajdu św. Mikołaja.
765;2016/12/05;Rajd św. Mikołaja wystartował, KGHM, Orlen i CD Projekt z rekordami;Dźwięk strzelających szampanów rozległ się dzisiaj na giełdzie w Warszawie. Największym wygranym okazał się WIG20, który w imponującym stylu podskoczył o blisko 3,5 proc. do 1.845 pkt. Co ważne, indeks nie tylko przebił się przez psychologiczną barierę 1.800 pkt., ale też pokonał szczyty z 31 października i 10 listopada.
766;2016/12/02;Inwestorzy wstrzymują oddech przed decyzją S&P, w grze CD Projekt;Korekta post-trumpowych zwyżek na Wall Street, przecena w Azji oraz niepewność co do wyniku niedzielnego referendum konstytucyjnego we Włoszech pogłębiają spadki na zachodnioeuropejskich giełdach. Póki co zimną krew zachowują inwestorzy z warszawskiego parkietu, dla którego dodatkowym czynnikiem ryzyka jest rewizja ratingu ze strony agencji Standard&Poor’s.
767;2016/11/28;Analiza techniczna notowań czterech producentów gier;Nie słabnie moda na akcje producentów gier video. Hossa wywindowała kursy akcji czterech czołowych firm na szczyty. StockWatch.pl sprawdził, jak od strony technicznej wyglądają dalsze możliwości wzrost notowań CD Projektu, 11 bit studios, CI Games i Vivid Games.
768;2016/11/24;Giełdowi eksporterzy tańczą z radości, w górę CD Projekt i LiveChat;Dobra passa GPW trwa. WIG20 zamknął czwartą z rzędu wzrostową sesję. W centrum uwagi polskiego rynku są eksporterzy, którym słaby złoty znów dmucha w żagle. Po południu euro kosztowało 4,42 zł, a dolar 4,18 zł.
769;2016/11/24;Polska giełda na fali wznoszącej, bohaterami sesji KGHM i CD Projekt;Nieobecność graczy z USA spowodowana Świętem Dziękczynienia przekłada się na skromną zmienność i niewielkie obroty na europejskich parkietach. Na czwartą z rzędu wzrostową sesję pracuje warszawski WIG20, który już na starcie notowań przeskoczył psychologiczną barierę 1.800 pkt.
770;2016/11/18;Zamieszanie wokół OFE buja giełdą, w grze PKO BP, Alior i Braster;Spekulacje na temat nowego kształtu reformy systemu emerytalnego zafundowały inwestorom nerwowy poranek. Jednak jeszcze przed południem większość straty na WIG20 udało się odrobić po dementi ze strony Ministerstwa Finansów.
771;2016/11/03;Nowy sondaż przynosi ulgę rynkom akcji, rosną ING Bank Śląski i Enea;W czwartek na europejskie parkiety wraca zieleń. Napięcie wśród inwestorów złagodził najnowszy sondaż telewizji ABC wskazujący na 2-proc. przewagę Hillary Clinton nad Donaldem Trumpem.
772;2016/11/02;Prognozy wyników za III kwartał czterech gorących spółek;Sezon wyników kwartalnych zaczyna przyspieszać. Przez najbliższy tydzień na rynek trafią sprawozdania, na które czekają inwestorzy rozgorączkowani ostatnimi ruchami na swoich walorach. StockWatch.pl sprawdził, czego można się spodziewać się po raportach JSW, CD Projektu, Alumetalu oraz PCC Rokita.
773;2016/10/05;PZU ciągnie polską giełdę w górę, gorąco na CD Projekt i Uniwheels;Giełda w Warszawie jest dzisiaj jedną z nielicznych, na której dominuje zieleń, ale duża w tym zasługa rajdu na akcjach PZU. Spadki na europejskich parkietach to z kolei efekt zbliżającej się perspektywy zaostrzenia polityki monetarnej banków centralnych po obu stronach Atlantyku.
774;2016/09/29;Komentarz giełdowy: OPEC nastraja inwestorów;Szczyt w Algierii skradł miano najważniejszego wydarzenia bieżącego tygodnia. Zaskakująco państwa eksportujące ropę naftową, czyli OPEC zdecydowały się na porozumienie o cięciu produkcji. Decyzja oznacza szybsze bilansowanie się rynku, co jest pozytywne dla cen ropy naftowej. Surowiec ten jest jednym z najważniejszych wskaźników dla spółek notowanych na giełdzie, dlatego odbicie indeksów w Europie oraz na Wall Street nie powinno dziwić.
775;2016/09/13;Raport: Tajniki hossy na akcjach producentów gier wideo;Producenci gier wideo na stałe wpisali się w giełdową panoramę, a spółki takie jak CD Projekt czy CI Games już od ładnych kilku lat budzą nie mniejsze emocje niż KGHM czy JSW. Zaglądamy pod maskę najważniejszych producentów gier, zastanawiając się na ile spekulacji, a ile chłodnej kalkulacji stoi za ostatnimi szalonymi wzrostami kursów akcji.
776;2016/09/08;Jest nowa rekomendacja dla CD Projektu z wyceną 42,90 zł za akcję;Analitycy DM BOŚ podnieśli cenę docelową akcji producenta gier, ale już nie rekomendują kupna. Obecna wycena biura jest bliska kursowi na giełdzie.
777;2016/09/08;Końcówka tygodnia pod znakiem EBC i Moody’s, w grze KGHM i Action;Decyzja EBC oraz kwestia ratingu Polski to główne czynniki, które zdecydują o kierunku warszawskich indeksów w najbliższych dniach. W czwartek WIG20 traci ok. 0,3 proc. i cofa się w okolice okrągłego poziomu 1.800 pkt.
778;2016/09/06;Giełdom kończy się paliwo do wzrostów, w grze LPP i 11 bit studios;Euforia po piątkowych danych z USA już niemal całkiem wyparowała, a inwestorzy rozglądają się za nowymi impulsami do gry. W efekcie we wtorek główne indeksy w Europie przy symbolicznych obrotach lewitują tuż nad poziomami odniesień.
779;2016/09/05;Popołudniowy komentarz giełdowy: Diabeł tkwi w szczegółach;"Początek tygodnia przyniósł dość spokojny przebieg handlu na europejskich parkietach. O ile jednak szeroki rynek nie wykazywał specjalnie dużych zmian, o tyle kilka spółek dostarczyło inwestorom większych emocji. Tytuł komentarza dość dobrze odnosi się też do ""znaczącego komunikatu"", który ogłosili dziś przedstawiciele Arabii Saudyjskiej i który tylko przez chwilę miał pozytywny wpływ na rynek giełdowy."
780;2016/09/05;Giełdy złapały wiatr w żagle, gorąco na Orange Polska, JSW i PGE;Pozytywny sentyment po piątkowych danych z USA oraz rajd na kursie ropy windują europejskie indeksy. Tym razem z dobrej strony pokazuje się warszawski parkiet, gdzie pod względem obrotów i wzrostów przewodzą spółki z indeksu mWIG40.
781;2016/08/31;Giełda na finiszu sezonu wynikowego, w grze JSW, Ciech i CD Projekt;Środowa seria mieszanych odczytów makroekonomicznych nie pomogła w obraniu wspólnego kierunku europejskim indeksom. Po czerwonej stronie pozostaje dzisiaj warszawska GPW, a tematem numer jeden ostatnia duża porcja wyników finansowych za II kwartał i całe I półrocze.
782;2016/08/29;Wyniki finansowe i sygnały FED w centrum uwagi, w grze PKO BP i Kruk;Rosnące szanse na rychłą podwyżkę stóp procentowych w USA to obecnie temat numer jeden na światowych rynkach finansowych. Z kolei na warszawskiej GPW utrzymuje się flauta, co w znacznej mierze spowodowane jest pauzą parkietu w Londynie. Uwaga krajowych graczy koncentruje się na kolejnej porcji świeżych wyników finansowych.
783;2016/08/25;CD Projekt pokazał 500 mln zł gotówki w raporcie kwartalnym;Zgodnie z przewidywaniami analityków II kwartał dla producenta Wiedźmina zakończył się spadkiem przychodów i zysków. Niemniej uszczerbek okazał się mniejszy niż oczekiwał rynek, a do tego spółka ma olbrzymią pozycję gotówkową.
784;2016/08/12;Fenomenalna passa mWIG40 trwa, w grze CD Projekt i Ursus;Indeks giełdowych średniaków idzie jak burza i zalicza już siódmą wzrostową sesję z rzędu. W sumie od czerwcowego dołka, ustanowionego po ogłoszeniu wyników referendum w Wielkiej Brytanii, kurs mWIG40 podskoczył o aż 18,5 proc.
785;2016/08/06;Raport: Polscy producenci gier pokażą nowe tytuły na Gamescom 2016;Na tegorocznych targach gier w Kolonii zaprezentuje się rekordowa liczba firm z Polski. Wystawi się ponad 20 producentów gier, a kilkunastu kolejnych weźmie udział w spotkaniach biznesowych. StockWatch.pl sprawdził, co na nadchodzących, największych targach w Europie pokażą giełdowe spółki tworzące gry wideo.
786;2016/08/01;Wyprzedaż na PGE hamuje polską giełdę, w grze CD Projekt i PBG;Dobry sentyment po wynikach stress testów europejskich banków szybko paruje. Po południu na parkietach znów dominuje kolor czerwony. W Warszawie balastem dla WIG20 jest blisko 5-proc. przecena akcji PGE.
787;2016/07/25;Raport: Analiza fundamentalna 7 giełdowych producentów gier;Akcje polskich producentów gier wideo szybują na fali gorączki Pokemon GO. Sukces gry Nintendo przypomniał, jak duży i chłonny jest światowy rynek gier. StockWatch.pl przeanalizował aktualne plany wydawnicze i postępy polskich producentów, a także porównał ich wskaźniki, sprawdzając ile w ostatnich wzrostach jest spekulacji, a ile gry pod faktyczne sukcesy.
788;2016/07/22;Brexit namieszał w odczytach PMI, w grze JSW, CD Projekt i Forte;Pierwsze pobrexitowe odczyty PMI potwierdziły hamowanie tempa poprawy koniunktury zarówno w przemyśle jak i usługach w całej strefie euro. Najsłabiej wypadły wstępne dane dla Wielkiej Brytanii, gdzie wskaźniki produkcji oraz nowych zamówień po raz pierwszy od końca 2012 roku spadły poniżej 50 pkt.
789;2016/07/21;PKN Orlen po wynikach ciągnie WIG20 w dół, w grze Action i Integer.pl;Taniejące o ponad 2 proc. akcje Orlenu dają się we znaki indeksowi blue chipów i spychają kurs poniżej psychologicznego poziomu 1.800 pkt. Po południu uwaga inwestorów skupi się na wystąpieniu szefa EBC Mario Draghiego.
790;2016/07/19;GPW łapie oddech po wspinaczce, gorąco na PZU, CD Projekt i JSW;We wtorek na rynkach obserwujemy korektę ostatnich wzrostów. Najmocniej tanieją akcje na giełdach w Mediolanie, Paryżu i we Frankfurcie, gdzie główne indeksy spadają o ponad 1 proc. Znacznie spokojniej jest dziś na GPW, gdzie indeks szerokiego rynku traci niewiele ponad 0,2 proc.
791;2016/07/12;Rynki akcji kontynuują wzrosty, w grze CD Projekt, Kruk i KGHM;Hossa na Wall Street, zapowiedź agresywnej stymulacji japońskiej gospodarki oraz klarująca się sytuacja na scenie politycznej w Wielkiej Brytanii nakręcają popyt na akcje. We wtorek zachodnioeuropejskie indeksy rosną o ponad 1,5 proc.
792;2016/07/11;Inwestorzy w euforii po sygnałach z USA i Japonii, rosną KGHM i Enea;Świetne dane z amerykańskiego rynku pracy oraz zapowiedź dodatkowej stymulacji japońskiej gospodarki wprawiły inwestorów w szampański nastrój. Z małym opóźnieniem na falę optymizmu załapał się także warszawski parkiet. W południe WIG20 rośnie o blisko 2 proc. i jest dzisiaj jednym z najsilniejszych indeksów w Europie.
793;2016/07/08;Rynki czekają na ważne dane z USA, na fali CD Projekt i CCC;Piątkowa flauta na rynkach akcji to nic innego jak cisza przed burzą. Po południu poznamy dane na temat kondycji amerykańskiego rynku pracy, które będą miały kluczowe znaczenie dla prognoz wrześniowej podwyżki stóp procentowych.
